Midterm_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,At_Risk,source
79.45,72.86,65.69,35.8,61.24,1,DS1
53.79,54.86,99.2,3.9000000000000004,54.18,0,DS1
46.3,88.27,94.97,87.8,76.18,0,DS1
41.63,69.04,69.76,94.39999999999999,56.32,1,DS1
57.54,59.52,93.81,61.900000000000006,87.14,0,DS1
63.75,74.16,51.64,80.7,66.63,0,DS1
73.12,96.29,65.71,12.1,83.6,0,DS1
57.56,58.57,86.34,26.9,94.13,0,DS1
99.04,92.43,61.07,32.5,54.3,0,DS1
57.5,70.91,59.92,96.1,99.45,0,DS1
66.46,74.81,93.09,51.2,82.26,1,DS1
46.2,92.42,80.8,0.7000000000000001,52.67,0,DS1
55.64,98.48,99.45,38.0,65.7,0,DS1
42.9,64.56,56.73,0.8,94.31,0,DS1
73.57,65.18,67.81,23.799999999999997,79.81,0,DS1
85.06,69.53,65.56,45.5,64.36,1,DS1
51.74,90.71,94.01,32.3,97.02,0,DS1
62.07,50.52,62.76,3.3000000000000003,89.36,0,DS1
41.0,61.2,67.67,11.6,86.78,1,DS1
90.37,85.29,57.14,55.099999999999994,94.42,0,DS1
86.8,70.28,88.77,69.6,88.49,0,DS1
43.8,66.51,61.89,40.5,64.34,0,DS1
61.89,93.61,53.42,73.1,79.19,0,DS1
97.32,95.87,71.76,16.299999999999997,92.11,0,DS1
63.52,97.4,69.57,12.2,59.04,0,DS1
71.57,63.63,58.88,83.9,58.15,0,DS1
61.31,95.63,56.68,33.9,57.95,0,DS1
75.77,86.85,94.83,43.2,59.71,0,DS1
98.69,57.71,53.39,94.80000000000001,55.16,0,DS1
99.85,80.51,54.97,42.400000000000006,91.88,0,DS1
86.48,51.32,62.25,0.3,90.92,0,DS1
64.26,85.42,97.64,93.80000000000001,57.57,0,DS1
69.67,86.68,54.27,1.4000000000000001,85.28,0,DS1
61.4,89.47,90.8,66.2,81.35,0,DS1
99.13,58.63,94.6,32.3,63.81,0,DS1
82.47,74.81,68.89,47.0,61.37,0,DS1
66.94,58.94,64.69,54.699999999999996,62.53,0,DS1
40.73,97.33,83.87,40.8,86.53,0,DS1
71.23,83.75,85.13,77.4,65.97,0,DS1
99.04,54.77,89.0,93.10000000000001,63.9,0,DS1
71.38,74.81,91.53,8.6,51.12,0,DS1
50.95,74.81,63.42,80.0,95.41,0,DS1
41.33,73.83,84.35,12.9,87.64,0,DS1
61.28,74.81,56.75,8.0,73.64,0,DS1
95.09,64.04,75.54,95.60000000000001,97.15,1,DS1
99.79,82.9,80.64,48.9,64.68,1,DS1
96.72,58.85,58.09,15.3,83.74,0,DS1
83.77,77.19,53.83,57.0,65.26,0,DS1
73.49,97.89,59.74,26.299999999999997,65.73,0,DS1
75.44,81.41,71.03,46.4,92.24,0,DS1
72.34,52.5,94.39,62.5,89.35,0,DS1
82.42,99.44,76.6,86.89999999999999,64.71,0,DS1
65.13,57.84,87.42,0.3,54.07,0,DS1
80.15,85.9,58.71,21.400000000000002,67.88,0,DS1
47.3,76.63,55.3,9.6,88.0,0,DS1
55.94,64.72,61.98,9.7,55.03,0,DS1
90.16,58.87,65.69,94.60000000000001,83.61,0,DS1
94.22,58.89,77.41,93.6,94.49,1,DS1
72.34,92.92,94.06,74.9,58.96,1,DS1
41.9,93.65,71.3,64.3,93.11,1,DS1
95.62,73.26,75.94,84.80000000000001,52.57,0,DS1
82.12,55.18,50.23,5.8,83.34,0,DS1
64.84,94.21,51.67,11.899999999999999,89.55,0,DS1
75.9,74.81,54.19,31.7,72.24,0,DS1
65.79,71.94,84.95,83.2,60.19,1,DS1
67.92,70.37,74.31,47.199999999999996,96.24,0,DS1
93.21,68.25,59.65,50.4,51.0,0,DS1
49.67,76.3,79.63,22.9,77.75,0,DS1
46.22,80.23,77.23,64.80000000000001,68.64,0,DS1
40.16,73.32,54.44,88.80000000000001,73.05,0,DS1
58.84,74.81,82.02,33.0,76.83,0,DS1
48.84,65.88,88.36,61.900000000000006,76.74,0,DS1
53.2,74.81,64.33,33.199999999999996,60.18,1,DS1
40.67,65.0,84.37,79.3,83.99,0,DS1
53.63,87.67,59.99,47.5,50.96,0,DS1
59.96,74.81,87.84,33.9,51.06,0,DS1
41.89,59.43,95.59,42.0,73.92,0,DS1
76.47,90.06,72.09,9.1,77.1,0,DS1
74.13,74.81,62.23,86.6,63.74,1,DS1
45.82,81.29,69.96,95.8,77.58,0,DS1
75.7,98.51,62.5,47.699999999999996,75.81,0,DS1
99.92,76.14,50.06,22.1,67.46,0,DS1
96.67,59.37,82.52,66.5,82.59,0,DS1
40.16,66.03,52.13,45.199999999999996,97.9,1,DS1
87.72,91.17,60.52,25.2,74.54,1,DS1
61.22,67.58,86.12,3.8,89.3,0,DS1
43.82,86.18,83.29,89.0,62.38,1,DS1
57.76,88.87,53.67,79.7,88.1,1,DS1
59.3,75.06,83.0,82.89999999999999,82.45,0,DS1
71.39,89.16,96.53,44.0,81.98,0,DS1
79.67,65.85,53.73,75.3,94.65,0,DS1
84.94,74.81,70.78,58.099999999999994,61.67,0,DS1
54.75,84.33,86.47,37.5,68.42,0,DS1
59.31,58.4,83.39,84.3,54.15,0,DS1
58.5,63.68,61.33,99.9,86.31,0,DS1
61.76,74.81,58.15,89.9,92.19,0,DS1
99.98,74.81,89.21,77.6,70.29,0,DS1
86.68,74.67,97.81,74.80000000000001,67.84,0,DS1
98.5,74.81,88.38,65.0,82.93,0,DS1
81.59,74.1,98.16,85.39999999999999,53.78,1,DS1
64.38,94.07,80.25,49.3,64.69,1,DS1
63.38,86.8,96.45,18.2,68.31,1,DS1
69.31,65.73,84.52,76.8,75.93,0,DS1
65.01,69.76,95.44,92.0,73.83,0,DS1
89.7,83.38,58.08,34.1,60.43,0,DS1
67.9,74.81,90.78,78.3,77.04,0,DS1
57.74,58.94,59.84,27.400000000000002,96.29,0,DS1
86.49,75.73,51.37,94.3,51.35,0,DS1
91.27,55.94,75.88,68.3,84.02,0,DS1
65.23,63.97,65.91,56.900000000000006,81.24,0,DS1
80.07,84.3,52.18,78.0,96.22,0,DS1
43.53,53.89,99.02,81.30000000000001,82.27,0,DS1
71.77,83.12,83.32,89.2,81.24,0,DS1
42.7,95.04,95.09,90.1,88.49,0,DS1
41.75,98.47,99.95,5.300000000000001,63.39,1,DS1
76.78,60.83,69.6,12.3,79.79,0,DS1
58.2,87.44,62.74,82.6,75.97,0,DS1
84.55,96.32,59.19,94.60000000000001,71.92,0,DS1
93.76,54.57,75.76,30.8,53.97,0,DS1
48.36,70.7,80.3,0.8999999999999999,64.63,0,DS1
83.47,95.97,73.62,32.3,64.0,1,DS1
70.87,60.14,69.36,38.3,86.21,0,DS1
46.73,96.69,58.41,76.10000000000001,96.03,0,DS1
79.1,76.36,72.09,4.8,61.54,0,DS1
76.57,54.99,54.26,21.299999999999997,53.73,0,DS1
70.94,72.49,93.25,89.39999999999999,100.0,0,DS1
95.59,66.31,52.35,15.5,84.56,0,DS1
71.26,64.11,69.03,75.9,94.32,0,DS1
99.43,77.07,55.01,36.1,57.19,0,DS1
70.55,74.18,88.75,66.3,90.04,0,DS1
46.95,74.1,65.64,7.4,90.67,0,DS1
68.23,54.41,55.66,28.700000000000003,57.57,0,DS1
50.94,90.12,76.57,42.5,58.07,0,DS1
75.83,74.07,95.81,85.7,64.77,0,DS1
81.59,91.05,95.43,56.3,60.84,0,DS1
68.11,91.23,62.48,4.5,98.77,0,DS1
45.86,65.86,85.98,80.19999999999999,68.15,0,DS1
68.12,50.22,51.51,5.5,88.07,0,DS1
44.89,95.56,56.59,93.4,90.25,0,DS1
80.93,74.81,74.97,21.200000000000003,69.3,1,DS1
87.42,55.36,61.44,48.8,84.13,1,DS1
97.74,85.09,89.91,7.199999999999999,55.39,0,DS1
48.93,51.0,96.55,56.2,69.85,0,DS1
71.95,51.39,50.22,49.699999999999996,98.37,0,DS1
74.05,74.81,61.65,41.0,58.43,0,DS1
95.35,54.8,71.98,3.5999999999999996,69.29,0,DS1
77.64,98.22,78.15,87.89999999999999,89.53,0,DS1
48.73,94.69,95.8,80.3,83.27,0,DS1
66.18,82.49,94.59,63.3,81.58,0,DS1
79.29,53.19,81.86,57.199999999999996,92.66,0,DS1
82.02,66.24,62.87,69.5,51.45,0,DS1
91.78,68.59,89.16,14.399999999999999,88.56,1,DS1
50.83,74.04,60.13,93.3,94.13,0,DS1
97.09,58.45,98.26,28.5,50.81,1,DS1
43.55,78.88,50.29,65.6,77.95,0,DS1
99.03,71.79,78.49,60.7,67.43,0,DS1
91.47,74.81,54.42,63.7,52.54,0,DS1
79.62,96.81,70.38,87.89999999999999,70.89,0,DS1
84.1,78.27,81.75,29.6,82.2,0,DS1
44.36,82.22,84.48,74.9,95.95,1,DS1
42.49,56.89,89.28,59.800000000000004,81.03,0,DS1
46.11,61.17,79.67,7.6,92.84,0,DS1
45.24,95.04,62.57,41.4,56.08,0,DS1
72.84,84.96,94.46,83.80000000000001,60.53,0,DS1
52.93,59.47,90.56,31.5,98.51,1,DS1
91.61,78.51,58.0,48.2,94.37,0,DS1
66.74,96.74,91.33,48.9,61.76,0,DS1
81.73,67.26,98.63,61.8,81.05,0,DS1
79.17,59.29,81.86,88.4,68.13,0,DS1
59.19,97.1,64.09,17.4,73.43,0,DS1
54.59,73.06,80.33,50.5,93.04,0,DS1
60.55,70.86,67.13,42.400000000000006,86.79,0,DS1
87.8,63.38,83.8,29.6,61.92,0,DS1
75.18,94.58,77.24,92.0,65.8,0,DS1
55.21,92.28,96.47,0.8,64.49,1,DS1
89.07,70.15,80.9,12.2,89.03,0,DS1
43.29,51.53,60.7,73.3,74.5,1,DS1
81.95,72.33,86.26,26.299999999999997,97.54,0,DS1
66.35,59.04,65.04,72.30000000000001,90.83,0,DS1
83.88,57.14,63.62,83.2,60.56,0,DS1
95.65,69.65,69.59,25.5,89.3,0,DS1
85.0,54.95,50.6,19.2,75.3,0,DS1
66.52,97.87,98.46,14.5,62.69,0,DS1
49.06,74.81,76.62,20.0,68.17,1,DS1
88.38,74.81,88.67,26.7,98.61,1,DS1
67.64,58.14,62.89,86.89999999999999,74.2,0,DS1
44.52,74.81,87.33,77.0,85.98,0,DS1
83.14,53.94,78.36,0.2,73.85,0,DS1
57.51,77.34,71.21,87.4,68.58,0,DS1
42.93,88.66,98.53,7.9,89.82,0,DS1
94.17,97.5,74.69,65.5,92.42,1,DS1
68.99,84.93,82.87,15.1,53.59,0,DS1
56.86,74.81,50.77,6.2,63.95,0,DS1
82.98,54.43,65.07,76.0,75.39,1,DS1
93.15,86.58,94.43,46.7,65.82,0,DS1
40.02,60.77,87.95,59.900000000000006,89.18,0,DS1
81.27,72.36,76.84,42.5,55.74,1,DS1
86.02,98.83,95.01,6.7,89.89,1,DS1
52.6,91.0,74.31,74.0,80.89,0,DS1
69.38,92.33,78.33,82.0,64.47,1,DS1
45.36,93.04,69.11,4.1,67.22,0,DS1
84.8,80.98,81.0,37.599999999999994,59.14,0,DS1
90.85,74.81,65.95,55.7,62.63,1,DS1
46.49,67.95,69.27,60.5,85.86,0,DS1
88.99,74.81,98.32,57.800000000000004,68.79,0,DS1
86.29,63.98,55.57,69.3,84.37,0,DS1
60.81,79.5,55.26,96.7,75.71,0,DS1
81.42,64.1,52.17,39.1,57.26,0,DS1
40.0,55.6,66.0,55.7,74.95,1,DS1
95.91,78.38,69.91,69.9,87.82,0,DS1
73.02,67.67,54.73,59.2,64.88,0,DS1
77.22,79.16,77.46,38.7,82.4,0,DS1
79.88,77.93,79.17,62.400000000000006,59.95,0,DS1
73.68,77.11,87.55,65.0,56.78,0,DS1
91.41,56.17,98.8,58.5,68.01,1,DS1
76.58,72.01,80.97,20.5,69.46,0,DS1
94.47,90.6,55.58,50.599999999999994,88.05,0,DS1
74.94,65.76,54.43,88.4,73.0,0,DS1
50.27,72.19,88.88,86.89999999999999,54.06,1,DS1
94.81,74.69,82.52,75.1,81.7,0,DS1
80.9,93.14,58.1,69.7,73.46,0,DS1
81.95,82.78,62.67,15.3,66.58,0,DS1
99.13,55.01,87.51,45.9,90.11,0,DS1
44.51,93.26,78.31,11.100000000000001,57.72,0,DS1
65.72,91.6,79.25,81.7,95.66,0,DS1
54.35,87.68,60.5,29.1,66.7,0,DS1
77.83,73.3,81.45,76.7,73.05,0,DS1
88.41,87.88,88.53,81.5,96.46,0,DS1
97.98,73.94,94.26,89.2,88.06,0,DS1
67.28,86.83,86.84,75.4,53.72,0,DS1
87.17,94.01,78.82,56.5,78.91,1,DS1
95.02,94.53,83.66,59.800000000000004,65.52,0,DS1
81.0,72.73,74.26,32.1,75.42,0,DS1
54.56,92.97,61.34,17.7,87.15,0,DS1
76.47,74.81,94.11,13.100000000000001,74.81,0,DS1
98.2,55.09,76.63,18.2,53.55,0,DS1
99.25,77.41,79.72,93.4,76.5,0,DS1
78.54,82.59,99.51,16.4,51.21,0,DS1
93.22,57.65,99.25,72.4,67.42,1,DS1
52.02,73.61,79.32,18.5,73.9,1,DS1
54.76,54.72,51.7,97.5,82.23,0,DS1
97.17,80.1,69.81,36.7,75.31,0,DS1
48.11,92.75,96.86,41.2,57.6,1,DS1
51.47,86.88,64.42,40.5,96.61,0,DS1
65.23,68.91,99.96,81.6,82.51,0,DS1
75.38,99.69,54.22,21.8,65.85,0,DS1
76.23,83.15,78.41,83.10000000000001,98.3,0,DS1
57.52,90.76,75.77,65.7,94.13,0,DS1
95.24,83.48,62.77,22.0,57.17,0,DS1
94.91,99.47,97.43,6.5,82.77,0,DS1
63.52,91.07,80.96,77.5,78.0,0,DS1
66.06,75.97,61.51,21.9,59.64,0,DS1
82.15,68.34,69.2,88.9,61.67,0,DS1
79.78,84.11,86.06,13.0,78.19,0,DS1
62.94,79.51,64.88,61.6,66.06,0,DS1
64.85,81.47,93.98,69.2,91.74,0,DS1
60.88,67.15,58.28,65.8,54.89,0,DS1
54.12,71.44,63.23,31.6,95.7,0,DS1
67.49,77.9,57.24,87.6,92.03,0,DS1
81.19,91.96,55.21,77.0,86.93,0,DS1
84.52,88.15,65.02,51.0,63.13,0,DS1
86.73,74.81,99.96,60.300000000000004,85.75,0,DS1
62.48,62.28,54.72,56.6,71.94,1,DS1
85.88,51.33,60.65,94.7,81.69,0,DS1
40.39,74.81,63.58,89.60000000000001,65.63,0,DS1
68.62,61.22,80.96,23.5,91.79,0,DS1
87.63,89.97,87.27,26.299999999999997,52.03,0,DS1
77.8,95.24,87.6,98.10000000000001,84.57,0,DS1
68.44,69.59,50.43,23.700000000000003,91.43,0,DS1
78.68,78.16,82.59,95.3,82.32,0,DS1
94.42,85.3,81.54,65.0,59.6,0,DS1
73.98,97.65,75.88,5.0,64.25,0,DS1
87.99,95.65,68.96,33.6,75.75,1,DS1
98.84,52.86,89.87,47.599999999999994,66.47,0,DS1
82.33,62.41,67.19,83.3,50.25,0,DS1
74.4,52.46,61.5,32.9,52.03,1,DS1
42.25,80.83,65.5,31.099999999999998,88.39,0,DS1
62.47,85.52,71.98,92.0,54.19,1,DS1
73.93,74.81,60.7,7.9,96.4,0,DS1
87.83,92.69,80.38,55.199999999999996,72.14,0,DS1
66.29,72.64,94.21,50.4,87.91,1,DS1
97.6,99.92,79.77,5.699999999999999,56.28,0,DS1
56.31,50.02,72.33,8.8,96.33,0,DS1
84.67,55.47,89.84,38.199999999999996,51.69,0,DS1
65.14,65.09,87.4,13.4,52.11,0,DS1
69.16,51.28,68.35,47.800000000000004,52.73,0,DS1
88.15,89.12,80.21,60.9,55.17,0,DS1
57.77,52.64,86.49,69.1,74.34,0,DS1
45.81,87.45,62.27,54.6,89.41,1,DS1
71.22,52.63,68.31,38.0,64.25,0,DS1
71.73,62.64,55.29,13.0,87.29,0,DS1
87.83,74.81,99.38,24.700000000000003,88.7,0,DS1
98.1,74.81,54.29,41.900000000000006,95.41,0,DS1
43.32,70.73,58.43,92.4,57.47,0,DS1
75.5,98.5,73.99,20.299999999999997,56.78,0,DS1
80.88,81.34,93.26,41.3,56.1,1,DS1
99.15,70.79,67.79,73.2,67.97,0,DS1
96.56,90.14,88.43,70.5,74.47,0,DS1
82.75,64.77,83.8,96.6,73.08,0,DS1
71.31,74.81,81.93,19.099999999999998,62.85,0,DS1
49.69,82.83,92.25,1.7000000000000002,81.1,0,DS1
63.05,69.52,50.71,32.2,66.91,1,DS1
75.11,56.8,96.46,15.0,68.3,1,DS1
83.51,74.81,91.46,54.800000000000004,55.28,0,DS1
78.12,89.39,96.89,89.9,79.61,0,DS1
82.85,83.8,89.68,68.8,82.76,1,DS1
65.75,70.59,93.93,13.600000000000001,87.9,0,DS1
83.66,94.81,60.15,11.6,95.2,1,DS1
48.62,70.54,65.96,91.1,88.3,0,DS1
49.76,74.81,65.76,48.8,61.79,0,DS1
49.77,74.81,55.46,92.4,61.78,0,DS1
93.45,92.04,86.48,73.60000000000001,95.75,0,DS1
44.56,75.56,56.81,99.3,89.51,0,DS1
88.09,84.03,52.63,87.10000000000001,89.11,0,DS1
54.01,70.68,88.77,41.4,85.99,0,DS1
68.11,82.36,95.23,75.8,63.36,0,DS1
94.96,62.88,88.21,47.1,92.37,0,DS1
75.16,71.74,91.27,23.3,57.14,0,DS1
52.61,60.48,79.78,24.1,67.5,0,DS1
57.05,51.91,94.39,39.7,67.32,0,DS1
95.23,79.43,74.84,11.100000000000001,78.01,0,DS1
65.63,93.22,99.42,17.8,73.17,0,DS1
75.22,51.28,55.17,50.099999999999994,72.99,1,DS1
67.6,59.8,90.46,95.39999999999999,77.68,0,DS1
62.71,73.01,82.07,57.800000000000004,70.77,0,DS1
53.4,83.29,79.03,40.8,62.5,0,DS1
81.17,58.56,86.29,24.3,83.21,1,DS1
83.09,52.83,92.01,19.6,89.53,0,DS1
56.49,75.95,93.14,65.8,73.95,1,DS1
87.34,90.94,58.77,84.80000000000001,82.47,0,DS1
91.27,51.76,59.85,39.900000000000006,76.77,0,DS1
95.24,67.47,50.81,55.099999999999994,52.95,0,DS1
49.67,83.18,56.59,70.7,71.15,0,DS1
58.24,56.54,63.19,5.8,50.49,0,DS1
91.62,61.8,86.05,35.099999999999994,83.09,1,DS1
51.91,76.77,73.79,73.0,75.41,0,DS1
40.21,97.66,87.9,68.5,56.34,0,DS1
92.25,64.37,74.33,5.300000000000001,77.11,0,DS1
59.59,74.38,77.78,23.799999999999997,94.92,0,DS1
64.87,70.0,55.55,68.0,67.02,1,DS1
66.78,94.87,88.83,27.1,99.12,1,DS1
90.9,53.59,87.91,81.4,97.97,0,DS1
60.27,78.31,65.38,3.0,89.27,0,DS1
93.54,92.31,66.43,19.0,90.69,0,DS1
77.02,74.81,60.98,28.1,70.53,0,DS1
71.64,84.94,90.69,92.5,70.13,1,DS1
59.54,69.0,87.35,79.6,97.72,0,DS1
54.62,70.59,80.46,88.4,68.31,1,DS1
77.44,67.58,61.94,44.0,54.84,0,DS1
66.81,74.81,58.59,82.30000000000001,57.64,0,DS1
94.63,86.97,52.51,85.3,85.52,0,DS1
69.5,90.97,52.28,40.0,69.15,1,DS1
70.71,74.81,59.36,99.39999999999999,59.97,0,DS1
65.0,85.84,55.03,85.1,90.69,0,DS1
87.36,95.81,77.81,97.4,74.43,0,DS1
65.49,96.04,67.9,86.6,78.38,0,DS1
56.16,85.2,72.25,77.6,57.7,0,DS1
91.72,81.85,79.7,94.39999999999999,59.64,0,DS1
75.81,76.58,82.96,42.0,56.29,0,DS1
75.49,59.16,82.41,78.3,75.73,0,DS1
76.65,74.81,63.04,21.299999999999997,88.78,0,DS1
83.13,74.29,90.48,73.3,86.61,0,DS1
58.78,57.97,95.89,78.5,63.06,0,DS1
42.03,78.85,65.8,71.7,92.58,0,DS1
88.64,82.29,50.85,85.0,55.28,0,DS1
47.73,76.28,94.96,41.3,55.7,1,DS1
83.31,51.82,96.18,54.5,92.47,0,DS1
44.94,52.89,52.55,1.1,62.22,0,DS1
62.52,74.81,50.25,14.6,85.41,0,DS1
43.78,57.68,90.82,64.4,50.45,0,DS1
71.33,99.49,65.07,56.2,54.68,0,DS1
79.19,67.22,95.73,19.7,80.46,0,DS1
50.29,64.6,60.84,24.3,59.12,0,DS1
62.3,52.61,93.06,34.4,51.41,0,DS1
95.81,81.77,53.43,71.6,73.35,0,DS1
66.54,82.61,63.03,61.0,66.53,0,DS1
88.15,58.77,98.66,7.0,90.11,0,DS1
95.63,95.96,61.56,76.0,90.94,0,DS1
98.46,90.02,56.65,26.299999999999997,80.72,0,DS1
93.9,61.52,92.85,67.2,64.65,1,DS1
59.04,74.29,55.89,12.3,73.08,0,DS1
97.75,72.92,54.87,99.80000000000001,85.11,0,DS1
88.74,67.43,66.17,8.0,53.47,0,DS1
90.23,90.88,81.77,74.2,66.62,0,DS1
40.91,55.46,85.54,54.1,91.12,0,DS1
97.25,70.77,94.06,8.6,70.3,0,DS1
86.69,71.4,77.05,2.7,81.23,0,DS1
86.08,73.44,69.67,36.3,54.82,0,DS1
44.89,74.81,67.94,80.19999999999999,88.85,0,DS1
53.95,60.91,92.35,4.1,55.02,1,DS1
97.74,55.15,86.19,70.4,93.08,0,DS1
70.04,80.89,95.27,65.5,55.33,0,DS1
63.87,58.69,98.2,26.6,94.54,0,DS1
90.4,53.75,65.0,7.7,68.19,0,DS1
45.24,71.33,76.48,91.5,81.23,0,DS1
65.02,60.98,81.59,30.0,92.33,0,DS1
62.54,68.06,58.19,11.100000000000001,50.51,0,DS1
60.99,62.99,52.67,68.2,63.28,0,DS1
58.46,54.63,93.39,21.7,95.42,0,DS1
52.6,78.02,76.78,47.599999999999994,69.41,0,DS1
50.37,51.35,78.54,5.0,85.32,0,DS1
78.42,98.32,77.75,99.3,57.0,0,DS1
95.16,74.81,87.75,44.800000000000004,83.92,0,DS1
70.53,84.76,57.28,99.9,53.66,0,DS1
57.88,90.52,80.7,38.6,85.87,0,DS1
49.55,63.96,73.47,34.8,66.19,0,DS1
89.81,87.44,94.85,91.5,73.29,0,DS1
98.29,91.62,75.98,32.9,58.31,0,DS1
60.95,62.07,97.15,43.2,81.39,1,DS1
57.46,99.62,67.66,7.800000000000001,66.88,0,DS1
76.09,51.03,98.34,95.5,69.17,0,DS1
86.52,60.85,93.76,8.5,82.61,1,DS1
67.32,89.0,79.21,77.1,58.94,0,DS1
77.8,59.71,67.69,53.9,92.6,0,DS1
82.99,84.91,68.8,6.1,86.96,1,DS1
97.64,92.78,88.64,0.2,78.89,0,DS1
49.9,97.96,79.03,93.6,56.42,0,DS1
99.84,73.71,70.08,74.2,84.36,0,DS1
63.53,74.81,81.8,68.60000000000001,50.9,1,DS1
83.39,70.58,86.66,43.9,90.22,0,DS1
74.34,60.91,51.15,23.900000000000002,65.19,0,DS1
69.2,75.7,54.49,68.0,55.86,0,DS1
81.88,82.49,54.72,60.8,58.22,0,DS1
63.75,72.9,61.6,72.6,98.16,0,DS1
47.57,78.35,71.35,36.6,88.69,0,DS1
69.33,70.82,90.18,98.69999999999999,61.89,0,DS1
71.31,76.24,67.55,6.7,98.17,1,DS1
52.11,97.63,50.87,8.0,57.01,0,DS1
96.14,74.99,74.17,91.7,86.68,0,DS1
53.65,62.66,99.83,64.80000000000001,82.84,0,DS1
64.55,87.94,67.45,32.599999999999994,91.07,0,DS1
49.3,74.81,98.06,76.2,69.08,0,DS1
72.15,90.81,55.07,45.300000000000004,70.09,0,DS1
58.46,52.84,58.65,2.1,81.23,0,DS1
69.36,66.61,86.21,65.1,69.91,0,DS1
53.48,54.72,75.06,24.3,52.07,1,DS1
43.23,54.27,88.26,11.5,86.49,1,DS1
86.75,82.92,93.18,22.5,82.05,0,DS1
78.47,69.27,62.55,47.599999999999994,71.19,0,DS1
60.44,93.57,84.14,5.0,65.14,0,DS1
42.85,75.82,80.38,88.3,66.04,0,DS1
91.93,64.77,93.08,56.0,87.05,0,DS1
50.19,86.04,71.51,29.3,86.46,0,DS1
95.84,74.81,52.59,68.7,90.95,0,DS1
68.72,89.98,78.71,80.39999999999999,88.11,0,DS1
60.42,74.81,97.94,61.4,87.9,0,DS1
84.51,58.35,50.73,20.2,62.59,0,DS1
92.61,83.52,62.01,11.0,55.08,0,DS1
62.24,69.58,65.8,86.0,88.09,0,DS1
64.44,73.16,88.29,23.5,54.93,0,DS1
65.99,96.08,66.16,2.0,99.11,0,DS1
95.34,68.0,61.95,64.3,93.75,0,DS1
81.55,80.6,82.43,15.3,76.67,0,DS1
54.86,68.17,52.32,99.1,67.61,0,DS1
51.1,54.74,58.53,87.0,76.34,0,DS1
53.82,72.68,70.4,60.8,86.72,1,DS1
55.81,79.85,67.78,83.4,87.82,0,DS1
53.81,70.38,67.36,47.1,53.68,0,DS1
79.51,69.53,55.43,78.8,90.24,0,DS1
46.96,91.02,68.04,64.7,82.07,0,DS1
63.24,51.48,89.9,2.9,52.03,0,DS1
77.5,64.78,70.69,94.9,65.66,0,DS1
57.45,90.59,79.31,86.1,75.53,0,DS1
43.92,96.03,58.18,95.3,59.42,0,DS1
44.91,70.61,53.49,73.1,57.76,0,DS1
47.56,94.44,94.0,41.2,50.71,0,DS1
90.15,59.95,66.57,20.7,95.58,0,DS1
79.47,61.07,67.52,18.0,52.81,0,DS1
43.87,74.81,93.88,14.5,68.3,0,DS1
63.46,95.16,85.39,22.1,60.29,0,DS1
56.72,61.14,87.81,55.099999999999994,87.05,0,DS1
74.68,52.97,84.1,68.4,85.36,0,DS1
71.37,74.81,55.29,31.400000000000002,90.31,0,DS1
68.87,63.07,97.9,54.900000000000006,80.84,0,DS1
58.87,88.07,95.46,34.1,79.58,0,DS1
48.27,75.5,61.81,69.7,70.36,0,DS1
84.54,72.78,90.2,98.80000000000001,81.82,1,DS1
92.79,79.21,70.47,68.89999999999999,55.76,0,DS1
96.65,94.51,84.19,5.8999999999999995,84.23,0,DS1
43.52,54.52,58.28,47.699999999999996,55.19,0,DS1
84.39,84.74,76.93,77.0,93.09,0,DS1
83.59,96.34,56.33,54.2,75.28,0,DS1
96.83,60.67,76.81,95.1,76.52,0,DS1
55.17,91.89,62.18,5.5,79.24,0,DS1
84.53,84.9,72.62,29.1,88.8,0,DS1
43.28,50.72,83.4,22.1,73.92,0,DS1
77.87,61.58,93.85,76.8,71.38,1,DS1
61.05,80.29,58.26,52.400000000000006,64.42,0,DS1
86.13,75.12,94.66,13.799999999999999,56.4,0,DS1
91.8,76.4,69.5,28.599999999999998,59.52,1,DS1
61.89,61.6,92.19,52.300000000000004,50.03,0,DS1
71.54,74.81,75.63,99.60000000000001,93.47,0,DS1
47.04,63.32,93.11,36.4,88.25,0,DS1
65.01,69.47,83.14,15.700000000000001,60.93,1,DS1
61.65,68.45,75.44,49.699999999999996,50.12,0,DS1
50.99,83.6,65.63,31.0,74.61,0,DS1
93.67,54.51,98.45,56.6,70.63,0,DS1
48.89,60.28,90.04,46.7,88.8,0,DS1
78.14,60.02,69.06,68.89999999999999,70.14,0,DS1
93.41,55.42,58.34,91.4,93.21,1,DS1
94.72,60.38,88.98,20.099999999999998,54.79,0,DS1
87.59,80.35,99.5,82.10000000000001,68.29,0,DS1
50.57,86.61,63.95,94.9,96.7,0,DS1
89.05,83.02,95.79,37.400000000000006,50.59,0,DS1
56.59,73.76,56.27,11.399999999999999,69.54,0,DS1
95.34,52.62,97.61,82.2,62.99,1,DS1
82.55,97.95,87.27,70.1,76.59,0,DS1
87.12,58.4,67.33,21.299999999999997,63.94,1,DS1
45.1,83.42,65.23,44.5,93.5,0,DS1
74.97,95.64,82.17,57.800000000000004,96.86,0,DS1
89.27,84.89,79.68,17.0,92.46,0,DS1
91.7,60.9,95.95,71.5,69.93,0,DS1
41.72,65.79,88.31,69.0,99.5,0,DS1
96.35,74.81,77.02,88.69999999999999,86.75,0,DS1
42.6,80.64,96.38,56.7,67.78,0,DS1
